Program Version = FreeWake2020_dev V0.4
Flight configuration defined in input file = FW_Input.txt
Flight Condition number = 1
This file holds surface DVE informtion of last timestep
Angle of attack sweep alpha = 8.000
surface and wake DVE after number of timesteps = 25
elements in span direction = 123
number of surface elements = 738
Coefficients are based on DVE area and DVE freestreaem velocity
 index               xo               yo               zo              cfn         normal-x         normal-y         normal-z                u                v                w             area              eta              xsi               nu          epsilon              psi            phiLE             Phi0            phiTE               x1               y1               z1               x2               y2               z2                A                B                C 	#
    77       -16.674324        -8.350716        -1.506108         0.122535         0.118940         0.947325         0.297369        26.774890        -0.804902         3.762965         0.001773         0.031105         0.014247       -72.572713         6.830924         0.290301       -19.415097       -10.616788       -18.521996       -16.677428        -8.359682        -1.476303       -16.699512        -8.338560        -1.534759         2.415083         8.154516        49.039954 
    78       -16.854470        -8.328549        -1.536695         0.381968        -0.157789        -0.071368         0.984890        26.774890        -0.804902         3.762965         0.000934         0.013773         0.016948         4.144545        -9.078612         3.249001       -63.069015       -32.443747       -58.240476       -16.843678        -8.341814        -1.535927       -16.898678        -8.316814        -1.542927         0.658822         1.474520        73.114078 
    79       -16.821053        -8.327572        -1.532986         0.288707        -0.059362         0.107731         0.992406        26.774890        -0.804902         3.762965         0.000875         0.013076         0.016738        -6.195475        -3.403170         0.358397       -60.247712       -31.033095       -54.392289       -16.814845        -8.340493        -1.531212       -16.860678        -8.315074        -1.536713         1.231997         3.087900        88.614247 
    80       -16.787637        -8.327213        -1.531875         0.238131        -0.009972         0.177125         0.984138        26.774890        -0.804902         3.762965         0.000871         0.013025         0.016709       -10.202879        -0.571339         0.008021       -54.607362       -28.212920       -46.517716       -16.786012        -8.340028        -1.529552       -16.822678        -8.314461        -1.534525         1.737809         4.721889        57.249154 
    81       -16.754220        -8.327278        -1.532362         0.206103         0.039188         0.227823         0.972914        26.774890        -0.804902         3.762965         0.000872         0.013038         0.016721       -13.179238         2.245882         0.093023       -46.499880       -24.159179       -35.018503       -16.757178        -8.339951        -1.529275       -16.784678        -8.314359        -1.534160         2.182327         6.308478        25.099925 
    82       -16.720803        -8.327779        -1.534297         0.183124         0.080049         0.255283         0.963547        26.774890        -0.804902         3.762965         0.000874         0.013034         0.016762       -14.839049         4.591385         0.259867       -35.031557       -18.425017       -19.184925       -16.728345        -8.340256        -1.530365       -16.746678        -8.314761        -1.535597         2.568310         7.866640       -27.338481 
    83       -16.687387        -8.328691        -1.537519         0.137044         0.118941         0.267680         0.956138        26.774890        -0.804902         3.762965         0.000875         0.013004         0.016828       -15.640080         6.831011         0.288244       -19.287683       -10.553081         0.179513       -16.699512        -8.340881        -1.532598       -16.708678        -8.315585        -1.538540         2.848358         9.123676       -80.039959 
    84       -16.889928        -8.255312        -1.555094         0.398041        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.005061         0.062630         0.020202       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -16.898678        -8.316814        -1.542927       -16.921012        -8.195480        -1.573816         0.882063         2.548939        -7.501171 
    85       -16.910428        -8.133902        -1.585681         0.459694        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.005527         0.062630         0.022061       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -16.921012        -8.195480        -1.573816       -16.943345        -8.074147        -1.604705         1.105133         1.355845        -2.023827 
    86       -16.930928        -8.012492        -1.616269         0.478409        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.005993         0.062630         0.023921       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -16.943345        -8.074147        -1.604705       -16.965678        -7.952814        -1.635594         1.248245         1.009583        -0.740533 
    87       -16.951428        -7.891082        -1.646856         0.484800        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.006459         0.062630         0.025781       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -16.965678        -7.952814        -1.635594       -16.988012        -7.831480        -1.666483         1.364352         0.864475        -0.417927 
    88       -16.971928        -7.769672        -1.677443         0.485899        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.006924         0.062630         0.027640       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -16.988012        -7.831480        -1.666483       -17.010345        -7.710147        -1.697372         1.466599         0.776413        -0.285114 
    89       -16.992428        -7.648262        -1.708030         0.484142        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.007390         0.062630         0.029500       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -17.010345        -7.710147        -1.697372       -17.032678        -7.588814        -1.728261         1.559608         0.712333        -0.226466 
    90       -17.012928        -7.526852        -1.738617         0.480732        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.007856         0.062630         0.031359       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -17.032678        -7.588814        -1.728261       -17.055012        -7.467480        -1.759150         1.645554         0.664299        -0.157009 
    91       -17.033428        -7.405441        -1.769205         0.476330        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.008322         0.062630         0.033219       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -17.055012        -7.467480        -1.759150       -17.077345        -7.346147        -1.790039         1.725691         0.605516        -0.312280 
    92       -17.053928        -7.284031        -1.799792         0.476856        -0.167346         0.214191         0.962350        26.774890        -0.804902         3.762965         0.008788         0.062630         0.035078       -12.547848        -9.633542         0.290438        -9.969620        -5.894049        -8.334242       -17.077345        -7.346147        -1.790039       -17.099678        -7.224814        -1.820927         1.806045         0.827695         2.086032 
